TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,Description,FALL
1.95,195,-0.0069999999999999,-0.883,-0.532,4.297185,-5.1566220000000005,-6.3598338,60.22361538,1.9595163600000003,-58.88862324,T02,0
1.96,196,-0.01,-0.879,-0.529,3.8961144,-4.6982556,-6.0733548,60.26372244,1.99389384,-58.9573782,T02,0
1.97,197,-0.008,-0.873,-0.529,3.6096354,-4.0680017999999984,-5.6149884000000005,60.29809991999999,2.02254174,-59.02040358000001,T02,0
1.98,198,-0.004,-0.862,-0.528,3.3231564,-3.4377480000000005,-4.8128472,60.32674782,2.04546006,-59.07769938,T02,0
1.99,199,0.0,-0.853,-0.518,3.6096354,-3.151269,-4.1825934,60.36685487999999,2.06837838,-59.12353602,T02,0
2.0,200,0.006,-0.8540000000000001,-0.512,3.8388186,-2.9793816000000004,-3.6669312000000014,60.36112530000001,2.06837838,-59.16364308,T02,0
2.01,201,0.017,-0.85,-0.512,3.4950437999999995,-3.0939732,-3.0366774,60.39550278,2.07983754,-59.20375014,T02,0
2.02,202,0.022,-0.8490000000000001,-0.512,3.3231564,-3.724227,-2.3491278,60.42988026,2.08556712,-59.24958678,T02,0
2.03,203,0.02,-0.85,-0.506,3.3231564,-4.1825934,-1.5469866,60.46425774000001,2.07983754,-59.29542342,T02,0
2.04,204,0.012,-0.85,-0.505,3.4950437999999995,-4.0680017999999984,-0.9740286,60.49863522,2.06837838,-59.33553048,T02,0
2.05,205,0.005,-0.847,-0.5,3.5523396000000003,-3.7815228,-0.4583664000000001,60.49863522,2.02827132,-59.36417838,T02,0
2.06,206,-0.003,-0.8440000000000001,-0.495,3.8388186,-3.380452200000001,-0.1718874,60.53301269999999,2.01681216,-59.39282628,T02,0
2.07,207,-0.006,-0.84,-0.499,4.1252976000000015,-2.291832,0.1145916,60.57884934,2.005353,-59.4157446,T02,0
2.08,208,-0.002,-0.841,-0.504,4.1252976000000015,-1.6615782,0.1718874,60.6189564,1.99389384,-59.42720376,T02,0
2.09,209,0.0,-0.8440000000000001,-0.499,4.4117766,-1.432395,0.5156622000000001,60.66479303999999,1.98243468,-59.43866292,T02,0
2.1,210,0.009,-0.8490000000000001,-0.496,4.4117766,-1.3178034,0.4583664000000001,60.65906345999999,1.95378678,-59.43866292,T02,0
2.11,211,0.016,-0.85,-0.495,4.3544808,-1.4896908000000002,0.1718874,60.70490010000001,1.94232762,-59.45012207999999,T02,0
2.12,212,0.02,-0.851,-0.494,4.2398892,-1.3178034,-0.1145916,60.75073674,1.93659804,-59.46158124,T02,0
2.13,213,0.019,-0.851,-0.493,4.1252976000000015,-1.2032118,-0.5156622000000001,60.79084379999999,1.93659804,-59.47876998,T02,0
2.14,214,0.018,-0.8540000000000001,-0.494,4.0680017999999984,-0.9740286,-0.8594370000000001,60.83095086000001,1.94232762,-59.49022914,T02,0
2.15,215,0.018,-0.8590000000000001,-0.4970000000000001,3.8961144,-0.7448454000000001,-1.2605076000000002,60.81376212,1.93086846,-59.49595872,T02,0
2.16,216,0.019,-0.858,-0.503,3.5523396000000003,-0.286479,-1.6042823999999998,60.84813959999999,1.94232762,-59.50741787999999,T02,0
2.17,217,0.024,-0.861,-0.505,3.5523396000000003,0.3437748,-2.0053530000000004,60.88251707999999,1.96524594,-59.513147460000006,T02,0
2.18,218,0.025,-0.868,-0.508,3.380452200000001,0.4583664000000001,-2.3491278,60.91689456,1.98816426,-59.51887703999999,T02,0
2.19,219,0.027,-0.877,-0.509,3.0939732,0.4010705999999999,-2.7501984,60.951272040000006,2.01681216,-59.52460662,T02,0
2.2,220,0.0289999999999999,-0.878,-0.514,2.6356068,0.2291832000000001,-2.8074942000000003,60.92262414,2.0340009,-59.53033620000001,T02,0
2.21,221,0.031,-0.889,-0.516,2.6356068,0.0572958,-2.9220858,60.951272040000006,2.0626488000000003,-59.54179536,T02,0
2.22,222,0.032,-0.892,-0.517,2.3491278,-0.1718874,-3.151269,60.97419036,2.08556712,-59.5589841,T02,0
2.23,223,0.034,-0.897,-0.52,2.1772404,-0.286479,-3.2658606,60.9913791,2.11421502,-59.57617283999999,T02,0
2.24,224,0.032,-0.902,-0.523,2.1772404,-0.572958,-3.151269,61.01429741999999,2.14286292,-59.59909116,T02,0
2.25,225,0.0289999999999999,-0.901,-0.523,2.0053530000000004,-0.7448454000000001,-3.0939732,60.9913791,2.15432208,-59.6162799,T02,0
2.26,226,0.026,-0.901,-0.521,1.6615782,-0.7448454000000001,-2.9220858,61.00283826,2.1772404,-59.63346864,T02,0
2.27,227,0.025,-0.899,-0.519,1.7188740000000002,-0.8594370000000001,-2.6929026,61.020027000000006,2.19442914,-59.656386960000006,T02,0
2.28,228,0.023,-0.902,-0.516,1.4896908000000002,-0.6875496,-2.578311,61.03721574,2.21734746,-59.6735757,T02,0
2.29,229,0.024,-0.898,-0.516,1.0886202,-0.4583664000000001,-2.4637194,61.0486749,2.2345362,-59.69076444,T02,0
2.3,230,0.026,-0.897,-0.514,0.9740286,-0.4583664000000001,-2.3491278,60.98564952,2.2345362,-59.69649402,T02,0
2.31,231,0.027,-0.894,-0.515,0.4583664000000001,-0.5156622000000001,-2.0626488000000003,60.98564952,2.25172494,-59.71368276000001,T02,0
2.32,232,0.024,-0.889,-0.512,0.5156622000000001,-0.7448454000000001,-1.8907614,60.9913791,2.2631841,-59.72514192,T02,0
2.33,233,0.023,-0.8859999999999999,-0.506,0.4010705999999999,-0.4583664000000001,-1.7761698,60.99710868000001,2.2746432600000004,-59.74233065999999,T02,0
2.34,234,0.022,-0.8809999999999999,-0.504,0.286479,0.0,-1.4896908000000002,61.00283826,2.2918320000000003,-59.74806024000001,T02,0
2.35,235,0.025,-0.875,-0.499,0.3437748,0.1145916,-1.3750992,60.87105792,2.25745452,-59.73660108,T02,0
2.36,236,0.0279999999999999,-0.871,-0.495,0.4010705999999999,0.3437748,-1.2605076000000002,60.8767875,2.26891368,-59.74233065999999,T02,0
2.37,237,0.031,-0.87,-0.493,0.3437748,0.4583664000000001,-0.9740286,60.8767875,2.28037284,-59.74233065999999,T02,0
2.38,238,0.031,-0.867,-0.491,0.2291832000000001,0.4583664000000001,-0.6875496,60.88251707999999,2.2918320000000003,-59.74233065999999,T02,0
2.39,239,0.032,-0.865,-0.4920000000000001,0.4010705999999999,0.5156622000000001,-0.5156622000000001,60.88824666000001,2.29756158,-59.73660108,T02,0
2.4,240,0.035,-0.86,-0.495,0.4010705999999999,0.5156622000000001,-0.2291832000000001,60.61322682,2.2746432600000004,-59.7022236,T02,0
2.41,241,0.033,-0.856,-0.4970000000000001,0.572958,0.2291832000000001,0.0,60.6189564,2.2746432600000004,-59.69649402,T02,0
2.42,242,0.031,-0.851,-0.491,0.9167328,0.2291832000000001,0.1718874,60.63041556,2.2746432600000004,-59.69649402,T02,0
2.43,243,0.0289999999999999,-0.848,-0.487,1.0886202,0.1718874,0.2291832000000001,60.64187472,2.2746432600000004,-59.69076444,T02,0
2.44,244,0.032,-0.8440000000000001,-0.488,1.0313244,0.2291832000000001,0.4010705999999999,60.65333388000001,2.26891368,-59.68503486,T02,0
2.45,245,0.034,-0.8440000000000001,-0.487,1.3178034,0.3437748,0.4010705999999999,60.57884934,2.2631841,-59.6735757,T02,0
2.46,246,0.037,-0.845,-0.489,1.4896908000000002,0.286479,0.5156622000000001,60.59603808000001,2.2631841,-59.66784612,T02,0
2.47,247,0.039,-0.847,-0.49,1.8334656000000005,0.1718874,0.4010705999999999,60.61322682,2.25745452,-59.66211654,T02,0
2.48,248,0.037,-0.85,-0.488,2.0053530000000004,0.0,0.286479,60.63041556,2.25745452,-59.66211654,T02,0
2.49,249,0.034,-0.851,-0.49,2.4064236,0.1145916,0.1145916,60.65906345999999,2.25745452,-59.656386960000006,T02,0
2.5,250,0.034,-0.856,-0.489,2.4637194,0.2291832000000001,-0.2291832000000001,60.6189564,2.25172494,-59.65065738,T02,0
2.51,251,0.031,-0.857,-0.489,2.5210152000000003,0.4010705999999999,-0.5156622000000001,60.6476043,2.2631841,-59.65065738,T02,0
2.52,252,0.0289999999999999,-0.855,-0.49,2.5210152000000003,0.7448454000000001,-0.9167328,60.67052262,2.2746432600000004,-59.64492780000001,T02,0
2.53,253,0.03,-0.8490000000000001,-0.491,2.578311,1.0313244,-1.0886202,60.69917052,2.28610242,-59.63919822,T02,0
2.54,254,0.035,-0.853,-0.49,3.0939732,1.0313244,-1.3178034,60.72781842000001,2.30329116,-59.63919822,T02,0
2.55,255,0.042,-0.865,-0.495,3.151269,0.8594370000000001,-1.3750992,60.71635926,2.33193906,-59.63346864,T02,0
2.56,256,0.045,-0.871,-0.4970000000000001,3.0366774,0.7448454000000001,-1.4896908000000002,60.74500716,2.3491278,-59.63346864,T02,0
2.57,257,0.04,-0.8740000000000001,-0.502,2.9793816000000004,0.6875496,-1.6615782,60.77365506,2.36631654,-59.63346864,T02,0
2.58,258,0.036,-0.8759999999999999,-0.504,3.151269,0.6875496,-1.6615782,60.80803254,2.38350528,-59.63346864,T02,0
2.59,259,0.035,-0.878,-0.505,3.2085648,0.6875496,-1.6042823999999998,60.84241002,2.40069402,-59.63919822,T02,0
2.6,260,0.036,-0.88,-0.504,3.3231564,0.5156622000000001,-1.6042823999999998,60.83095086000001,2.41215318,-59.63346864,T02,0
2.61,261,0.038,-0.884,-0.501,3.4950437999999995,0.286479,-1.6042823999999998,60.86532834,2.42934192,-59.63919822,T02,0
2.62,262,0.04,-0.888,-0.504,2.86479,0.1145916,-1.4896908000000002,60.89397623999999,2.44080108,-59.64492780000001,T02,0
2.63,263,0.046,-0.884,-0.505,2.5210152000000003,0.1718874,-1.4896908000000002,60.92262414,2.45798982,-59.65065738,T02,0
2.64,264,0.046,-0.882,-0.501,2.4637194,0.3437748,-1.6615782,60.94554246,2.47517856,-59.656386960000006,T02,0
2.65,265,0.037,-0.885,-0.502,2.4064236,0.4010705999999999,-1.7188740000000002,60.91689456,2.48090814,-59.656386960000006,T02,0
2.66,266,0.035,-0.888,-0.501,2.3491278,0.6302538000000001,-1.6042823999999998,60.93981288,2.49809688,-59.656386960000006,T02,0
2.67,267,0.0409999999999999,-0.888,-0.499,2.1772404,0.8594370000000001,-1.3178034,60.96273120000001,2.51528562,-59.656386960000006,T02,0
2.68,268,0.043,-0.888,-0.499,2.0053530000000004,0.8594370000000001,-1.0313244,60.98564952,2.52674478,-59.65065738,T02,0
2.69,269,0.044,-0.8859999999999999,-0.499,1.7188740000000002,0.7448454000000001,-0.8021411999999999,61.00283826,2.53820394,-59.65065738,T02,0
2.7,270,0.043,-0.884,-0.501,1.6615782,0.572958,-0.4583664000000001,60.92835372,2.5496631,-59.63346864,T02,0
2.71,271,0.038,-0.8809999999999999,-0.502,1.6042823999999998,0.4583664000000001,-0.3437748,60.94554246,2.55539268,-59.63346864,T02,0
2.72,272,0.036,-0.8759999999999999,-0.5,1.7188740000000002,0.3437748,-0.1145916,60.96273120000001,2.5611222600000003,-59.62773906,T02,0
2.73,273,0.035,-0.875,-0.493,1.8334656000000005,0.4583664000000001,-0.1718874,60.98564952,2.5611222600000003,-59.62773906,T02,0
2.74,274,0.038,-0.873,-0.4920000000000001,1.7188740000000002,0.572958,-0.0572958,61.00283826,2.56685184,-59.62200948000001,T02,0
2.75,275,0.038,-0.8690000000000001,-0.49,1.432395,0.6302538000000001,0.1145916,60.92835372,2.55539268,-59.60482074,T02,0
2.76,276,0.0409999999999999,-0.868,-0.489,1.3178034,0.4583664000000001,0.3437748,60.94554246,2.55539268,-59.59909116,T02,0
2.77,277,0.0409999999999999,-0.8640000000000001,-0.487,1.2032118,0.3437748,0.572958,60.95700161999999,2.55539268,-59.59336158,T02,0
2.78,278,0.042,-0.862,-0.488,1.145916,0.1145916,0.6875496,60.96846078,2.5496631,-59.58763199999999,T02,0
2.79,279,0.04,-0.8590000000000001,-0.484,1.2032118,0.0,0.6302538000000001,60.97991994,2.54393352,-59.58190241999999,T02,0
2.8,280,0.042,-0.861,-0.48,1.5469866,0.0,0.5156622000000001,60.91689456,2.54393352,-59.57044326000001,T02,0
2.81,281,0.045,-0.8640000000000001,-0.479,1.6615782,-0.1718874,0.4583664000000001,60.9340833,2.53820394,-59.57044326000001,T02,0
2.82,282,0.045,-0.865,-0.477,1.8334656000000005,-0.2291832000000001,0.4583664000000001,60.95700161999999,2.53247436,-59.57044326000001,T02,0
2.83,283,0.0409999999999999,-0.8640000000000001,-0.478,2.0626488000000003,-0.286479,0.6302538000000001,60.97991994,2.52674478,-59.57044326000001,T02,0
2.84,284,0.0409999999999999,-0.8640000000000001,-0.479,2.4064236,-0.286479,0.5156622000000001,61.00283826,2.5210152000000003,-59.57044326000001,T02,0
2.85,285,0.037,-0.865,-0.478,2.86479,0.0,0.4583664000000001,60.97991994,2.50955604,-59.56471368,T02,0
2.86,286,0.035,-0.866,-0.479,2.7501984,0.286479,0.3437748,61.00856784,2.50382646,-59.5589841,T02,0
2.87,287,0.034,-0.868,-0.481,2.9220858,0.4583664000000001,0.1145916,61.03721574,2.50382646,-59.55325452,T02,0
2.88,288,0.034,-0.868,-0.48,3.0366774,0.6875496,0.0,61.07159322,2.50955604,-59.54752494,T02,0
2.89,289,0.035,-0.87,-0.481,3.151269,0.7448454000000001,0.0,61.10597070000001,2.51528562,-59.54179536,T02,0
2.9,290,0.036,-0.871,-0.481,3.2658606,0.6302538000000001,0.0572958,61.09451154,2.50382646,-59.53033620000001,T02,0
2.91,291,0.037,-0.873,-0.482,3.151269,0.572958,0.0,61.12888902000001,2.50955604,-59.52460662,T02,0
2.92,292,0.035,-0.873,-0.483,3.0939732,0.572958,0.0,61.15753692,2.51528562,-59.51887703999999,T02,0
2.93,293,0.036,-0.875,-0.484,3.151269,0.6302538000000001,-0.0572958,61.1919144,2.51528562,-59.513147460000006,T02,0
2.94,294,0.036,-0.877,-0.488,3.151269,0.7448454000000001,-0.1145916,61.22629188,2.5210152000000003,-59.50741787999999,T02,0
2.95,295,0.035,-0.88,-0.487,3.2085648,0.7448454000000001,-0.1718874,61.21483271999999,2.51528562,-59.49595872,T02,0
2.96,296,0.036,-0.883,-0.488,3.380452200000001,0.9167328,-0.1145916,61.24921019999999,2.5210152000000003,-59.49022914,T02,0
2.97,297,0.036,-0.884,-0.487,3.3231564,1.3178034,-0.1145916,61.28358768,2.53247436,-59.47876998,T02,0
2.98,298,0.037,-0.883,-0.488,2.9793816000000004,1.6615782,-0.1145916,61.31796515999999,2.53820394,-59.46158124,T02,0
2.99,299,0.042,-0.882,-0.488,2.8074942000000003,1.7761698,-0.0572958,61.34661306,2.5496631,-59.45012207999999,T02,0
3.0,300,0.046,-0.884,-0.485,2.6356068,1.5469866,-0.0572958,61.32942432,2.56685184,-59.42720376,T02,0
3.01,301,0.048,-0.885,-0.49,2.291832,1.2032118,-0.1145916,61.35234264,2.57258142,-59.42147418,T02,0
3.02,302,0.045,-0.8859999999999999,-0.493,1.8334656000000005,1.0886202,-0.1718874,61.36953138,2.58404058,-59.41001502,T02,0
3.03,303,0.042,-0.885,-0.487,1.7188740000000002,1.0313244,-0.286479,61.38672012000001,2.58977016,-59.40428544,T02,0
3.04,304,0.043,-0.888,-0.488,1.6615782,1.0313244,-0.286479,61.40390886,2.59549974,-59.39282628,T02,0
3.05,305,0.048,-0.895,-0.49,1.3750992,1.0313244,-0.0572958,61.35234264,2.61268848,-59.37563754,T02,0
3.06,306,0.046,-0.897,-0.4920000000000001,1.0886202,1.0886202,0.0572958,61.36380180000001,2.61841806,-59.36417838,T02,0
3.07,307,0.042,-0.898,-0.4920000000000001,0.9740286,0.9740286,0.3437748,61.37526096000001,2.61841806,-59.35271922,T02,0
3.08,308,0.035,-0.898,-0.495,0.572958,0.9740286,0.572958,61.38099053999999,2.61841806,-59.34126005999999,T02,0
3.09,309,0.0289999999999999,-0.893,-0.494,0.4583664000000001,1.145916,0.9740286,61.38672012000001,2.61841806,-59.3298009,T02,0
3.1,310,0.027,-0.892,-0.495,0.4010705999999999,0.9740286,1.3750992,61.31796515999999,2.57258142,-59.30688258,T02,0
3.11,311,0.034,-0.895,-0.4920000000000001,0.1718874,0.3437748,2.0053530000000004,61.32369473999999,2.5611222600000003,-59.29542342,T02,0
3.12,312,0.03,-0.899,-0.489,-0.0572958,-0.2291832000000001,2.6929026,61.31796515999999,2.53247436,-59.28396425999999,T02,0
3.13,313,0.019,-0.899,-0.486,-0.4010705999999999,-0.1718874,3.380452200000001,61.31796515999999,2.50382646,-59.2725051,T02,0
3.14,314,0.011,-0.898,-0.489,-0.9167328,0.6302538000000001,4.0680017999999984,61.30650599999999,2.46944898,-59.24385720000001,T02,0
3.15,315,0.008,-0.895,-0.485,-1.0886202,1.6615782,4.8701430000000006,61.28358768,2.41215318,-59.20947972,T02,0
3.16,316,0.009,-0.894,-0.489,-1.2032118,2.4637194,5.5576926,61.27212852,2.37204612,-59.15791349999999,T02,0
3.17,317,0.008,-0.895,-0.485,-1.0313244,2.86479,6.2452422,61.26066936,2.33193906,-59.10634728,T02,0
3.18,318,0.006,-0.893,-0.48,-1.145916,3.380452200000001,6.8182002000000015,61.25493978000001,2.28610242,-59.0433219,T02,0
3.19,319,0.003,-0.889,-0.478,-1.4896908000000002,3.8961144,7.3911582,61.23775104,2.24026578,-58.97456694,T02,0
3.2,320,0.003,-0.883,-0.477,-1.6615782,4.2398892,7.906820400000001,61.21483271999999,2.1772404,-58.9000824,T02,0
3.21,321,0.002,-0.878,-0.478,-1.6615782,4.4690724,8.021412000000002,61.20337356,2.12567418,-58.81986828,T02,0
3.22,322,0.002,-0.875,-0.466,-1.2032118,4.4690724,8.021412000000002,61.1919144,2.07410796,-58.73965416000001,T02,0
3.23,323,0.004,-0.8690000000000001,-0.461,-0.9167328,4.6409598,7.906820400000001,61.18618482000001,2.02827132,-58.66516962000001,T02,0
3.24,324,0.006,-0.865,-0.457,-0.572958,5.2139178,7.6776372,61.18045524,1.98243468,-58.57922592,T02,0
3.25,325,0.003,-0.856,-0.455,-0.2291832000000001,6.0733548,7.2192707999999985,61.17472566,1.93659804,-58.49328222000001,T02,0
3.26,326,0.002,-0.85,-0.4529999999999999,0.2291832000000001,7.2765666,6.8182002000000015,61.18045524,1.90795014,-58.39587936,T02,0
3.27,327,0.008,-0.845,-0.452,0.6875496,8.307891,6.417129599999999,61.18618482000001,1.8907614,-58.29274692,T02,0
3.28,328,0.018,-0.846,-0.4539999999999999,1.3178034,8.9381448,5.958763200000001,61.20337356,1.87930224,-58.1838849,T02,0
3.29,329,0.025,-0.845,-0.4539999999999999,1.7188740000000002,9.3965112,5.443101,61.22629188,1.87357266,-58.07502287999999,T02,0
3.3,330,0.031,-0.845,-0.4539999999999999,2.0053530000000004,9.568398599999998,4.7555514,61.24348062,1.87930224,-57.96616086,T02,0
3.31,331,0.033,-0.845,-0.4579999999999999,2.2345362,9.740286,4.010706000000001,61.26639894,1.88503182,-57.86302842,T02,0
3.32,332,0.033,-0.845,-0.461,2.4637194,9.9121734,3.151269,61.29504684,1.90222056,-57.75989598,T02,0
3.33,333,0.033,-0.847,-0.461,2.9220858,10.1413566,2.4637194,61.32369473999999,1.93086846,-57.65676354000001,T02,0
3.34,334,0.034,-0.852,-0.4629999999999999,3.2085648,10.1986524,1.7761698,61.35807222,1.9595163600000003,-57.55936068,T02,0
3.35,335,0.039,-0.856,-0.465,3.2658606,10.4278356,1.3750992,61.38672012000001,1.99962342,-57.45622824000001,T02,0
3.36,336,0.046,-0.857,-0.467,3.5523396000000003,10.6570188,0.9740286,61.42682718,2.03973048,-57.35882538,T02,0
3.37,337,0.053,-0.8590000000000001,-0.471,3.724227,10.5424272,0.6875496,61.46693424,2.07983754,-57.26142252,T02,0
3.38,338,0.061,-0.8640000000000001,-0.473,3.8961144,10.313244,0.3437748,61.50704129999999,2.12567418,-57.16974924,T02,0
3.39,339,0.065,-0.868,-0.474,4.010706000000001,9.7975818,0.0,61.54714836000001,2.17151082,-57.08380553999999,T02,0
3.4,340,0.069,-0.872,-0.479,3.8961144,9.0527364,-0.1145916,61.57579626,2.22880662,-56.99786184000001,T02,0
3.41,341,0.071,-0.8759999999999999,-0.481,3.9534102,8.479778399999999,-0.1145916,61.61590332,2.26891368,-56.92337730000001,T02,0
3.42,342,0.071,-0.88,-0.491,3.7815228,7.6776372,-0.0572958,61.65601038,2.30329116,-56.85462234000001,T02,0
3.43,343,0.066,-0.889,-0.491,4.010706000000001,7.333862400000001,-0.1145916,61.70184702,2.3376686399999995,-56.79159696000001,T02,0
3.44,344,0.062,-0.892,-0.487,3.724227,7.2192707999999985,-0.4010705999999999,61.74195407999999,2.37204612,-56.72857157999999,T02,0
3.45,345,0.064,-0.897,-0.487,3.6096354,7.0473834,-0.5156622000000001,61.75914282,2.42361234,-56.66554620000001,T02,0
3.46,346,0.069,-0.901,-0.49,3.3231564,6.589017,-0.4010705999999999,61.7935203,2.45798982,-56.60825040000001,T02,0
3.47,347,0.071,-0.903,-0.489,3.0939732,6.0733548,-0.2291832000000001,61.82789778,2.48663772,-56.55668418000001,T02,0
3.48,348,0.073,-0.905,-0.49,2.8074942000000003,5.3285094000000015,-0.0572958,61.85654568,2.51528562,-56.51084754,T02,0
3.49,349,0.075,-0.907,-0.491,2.4064236,4.4690724,0.0572958,61.88519358,2.53247436,-56.47074048,T02,0
3.5,350,0.079,-0.907,-0.49,2.0626488000000003,3.6096354,0.286479,61.87373441999999,2.58404058,-56.42490384,T02,0
3.51,351,0.08,-0.906,-0.488,1.8334656000000005,2.6356068,0.5156622000000001,61.89665274,2.58977016,-56.40198552,T02,0
3.52,352,0.077,-0.904,-0.49,1.3750992,1.6615782,0.7448454000000001,61.9081119,2.58977016,-56.3790672,T02,0
3.53,353,0.074,-0.902,-0.487,1.0886202,0.9740286,0.8594370000000001,61.91957106,2.58977016,-56.36760803999999,T02,0
3.54,354,0.073,-0.901,-0.485,0.8594370000000001,0.572958,0.9740286,61.93103021999999,2.58404058,-56.35614888,T02,0
3.55,355,0.07,-0.901,-0.483,0.4583664000000001,0.286479,0.9740286,61.83362736,2.6699842800000004,-56.32750098,T02,0
3.56,356,0.067,-0.899,-0.481,0.2291832000000001,0.0,0.9167328,61.83362736,2.65852512,-56.3217714,T02,0
3.57,357,0.069,-0.8959999999999999,-0.479,0.0,-0.0572958,0.7448454000000001,61.83362736,2.65279554,-56.3217714,T02,0
3.58,358,0.069,-0.8909999999999999,-0.478,-0.286479,-0.4583664000000001,0.6875496,61.83362736,2.6413363800000003,-56.3217714,T02,0
3.59,359,0.068,-0.8859999999999999,-0.473,-0.4010705999999999,-1.0886202,0.5156622000000001,61.82789778,2.6356068,-56.33323056,T02,0
3.6,360,0.07,-0.883,-0.474,-0.4583664000000001,-2.0053530000000004,0.4010705999999999,61.77060198,2.67571386,-56.33323056,T02,0
3.61,361,0.071,-0.883,-0.474,-0.4010705999999999,-2.8074942000000003,0.4010705999999999,61.7648724,2.65852512,-56.35614888,T02,0
3.62,362,0.069,-0.8809999999999999,-0.472,-0.572958,-3.5523396000000003,0.3437748,61.75914282,2.6413363800000003,-56.38479678,T02,0
3.63,363,0.064,-0.877,-0.471,-0.6302538000000001,-4.010706000000001,0.286479,61.74768365999999,2.61841806,-56.41917426,T02,0
3.64,364,0.06,-0.872,-0.47,-0.5156622000000001,-4.4690724,0.286479,61.74195407999999,2.59549974,-56.45928131999999,T02,0
3.65,365,0.059,-0.8740000000000001,-0.4679999999999999,-0.4010705999999999,-4.7555514,0.286479,61.71330618,2.58977016,-56.49365879999999,T02,0
3.66,366,0.057,-0.875,-0.465,-0.4010705999999999,-5.0993262,0.4010705999999999,61.7075766,2.56685184,-56.53949544,T02,0
3.67,367,0.049,-0.873,-0.47,-0.4583664000000001,-5.3858052,0.5156622000000001,61.70184702,2.53820394,-56.58533208,T02,0
3.68,368,0.042,-0.868,-0.4679999999999999,-0.4583664000000001,-5.3285094000000015,0.6875496,61.69611744,2.50382646,-56.63116872000001,T02,0
3.69,369,0.0409999999999999,-0.865,-0.47,-0.4583664000000001,-5.6149884000000005,0.6302538000000001,61.69038786,2.47517856,-56.67700536,T02,0
3.7,370,0.046,-0.866,-0.471,-0.1718874,-6.130650599999999,0.4010705999999999,61.65601038,2.45226024,-56.72284200000001,T02,0
3.71,371,0.048,-0.8690000000000001,-0.469,0.0,-6.6463128000000005,0.2291832000000001,61.65601038,2.41788276,-56.78586738,T02,0
3.72,372,0.047,-0.871,-0.469,0.0,-6.9327918,0.3437748,61.65601038,2.38350528,-56.84316318,T02,0
3.73,373,0.044,-0.872,-0.474,0.1145916,-7.1046792000000005,0.5156622000000001,61.65601038,2.3491278,-56.90618856,T02,0
3.74,374,0.0409999999999999,-0.873,-0.47,0.2291832000000001,-7.1046792000000005,0.572958,61.65601038,2.30902074,-56.96348436,T02,0
3.75,375,0.037,-0.875,-0.476,0.4010705999999999,-7.2192707999999985,0.4583664000000001,61.63309206,2.2746432600000004,-57.02650974,T02,0
3.76,376,0.0289999999999999,-0.88,-0.475,0.572958,-7.448453999999999,0.4583664000000001,61.63882163999999,2.2345362,-57.08953512000001,T02,0
3.77,377,0.027,-0.885,-0.477,0.4010705999999999,-7.161975,0.4583664000000001,61.64455122,2.20015872,-57.14683092,T02,0
3.78,378,0.026,-0.887,-0.478,0.1718874,-6.990087599999999,0.3437748,61.64455122,2.1657812400000003,-57.2098563,T02,0
3.79,379,0.026,-0.888,-0.479,0.0,-6.875496000000001,0.286479,61.64455122,2.13140376,-57.2671521,T02,0
3.8,380,0.0289999999999999,-0.8909999999999999,-0.483,0.0572958,-6.9327918,0.1718874,61.62163290000001,2.0912967,-57.33017748,T02,0
3.81,381,0.026,-0.893,-0.479,-0.0572958,-7.333862400000001,0.1145916,61.61590332,2.05691922,-57.39320286,T02,0
3.82,382,0.022,-0.892,-0.476,-0.0572958,-7.5057497999999985,0.286479,61.61590332,2.02254174,-57.45622824000001,T02,0
3.83,383,0.019,-0.893,-0.48,-0.4010705999999999,-7.6203414,0.3437748,61.61017374000001,1.98243468,-57.52498320000001,T02,0
3.84,384,0.015,-0.893,-0.481,-0.6302538000000001,-7.5630456000000015,0.4583664000000001,61.59871458,1.9480572000000005,-57.58800857999999,T02,0
3.85,385,0.009,-0.89,-0.481,-0.572958,-7.2192707999999985,0.4583664000000001,61.57579626,1.8907614,-57.65103395999999,T02,0
3.86,386,0.006,-0.89,-0.478,-0.572958,-6.703608600000001,0.4010705999999999,61.5643371,1.85638392,-57.70832975999999,T02,0
3.87,387,0.005,-0.889,-0.476,-0.4583664000000001,-6.130650599999999,0.286479,61.55860752,1.82773602,-57.75989598,T02,0
3.88,388,0.006,-0.889,-0.475,-0.572958,-5.443101,0.3437748,61.55287794,1.79908812,-57.80573262,T02,0
3.89,389,0.008,-0.888,-0.478,-0.6302538000000001,-4.8128472,0.286479,61.54714836000001,1.7761698,-57.85156926,T02,0
3.9,390,0.006,-0.888,-0.475,-0.7448454000000001,-4.2398892,0.3437748,61.51277088000001,1.7246035799999997,-57.88594674,T02,0
3.91,391,0.006,-0.8859999999999999,-0.477,-0.8021411999999999,-3.8388186,0.4010705999999999,61.50704129999999,1.70168526,-57.92032422,T02,0
3.92,392,0.008,-0.885,-0.476,-0.8021411999999999,-3.8388186,0.5156622000000001,61.49558214,1.6787669399999998,-57.94897212000001,T02,0
3.93,393,0.012,-0.887,-0.473,-0.572958,-4.1252976000000015,0.6875496,61.48985256,1.6558486199999998,-57.9833496,T02,0
3.94,394,0.008,-0.887,-0.475,-0.572958,-4.4117766,0.8594370000000001,61.48412298,1.6272007199999998,-58.01772708,T02,0
